"B [mm]","L [mm]","R1 [mm]","R2 [mm]","Freq [GHz]","dB(S(1,1)) []"
16.5,16.1,7.1,6.5,5.72,-8.05463193716831
16.5,16.1,7.1,6.5,5.74,-9.2863985855707
16.5,16.1,7.1,6.5,5.76,-10.6974317405071
16.5,16.1,7.1,6.5,5.78,-12.2173641737022
16.5,16.1,7.1,6.5,5.8,-13.6069834957472
16.5,16.1,7.1,6.5,5.82,-14.3829915484182
16.5,16.1,7.1,6.5,5.84,-14.1373340471618
16.5,16.1,7.1,6.5,5.86,-13.0707033737219
16.5,16.1,7.1,6.5,5.88,-11.7016702220916
16.5,16.1,7.1,6.5,5.9,-10.3601719128293
16.5,16.1,7.1,6.5,5.92,-9.16343124115042
16.5,16.1,7.1,6.5,5.94,-8.13079247424197
16.5,16.1,7.1,6.5,5.96,-7.24897389946342
16.5,16.1,7.1,6.5,5.98,-6.49696438273219
16.5,16.1,7.1,6.5,6,-5.85418966550814
16.5,16.1,7.1,6.5,6.02,-5.30275400937108
16.5,16.1,7.1,6.5,6.04,-4.82771731631963
16.5,16.1,7.1,6.5,6.06,-4.41678352458901
16.5,16.1,7.1,6.5,6.08,-4.05986619827628
16.5,16.1,7.1,6.5,6.1,-3.74867970485628
16.5,16.1,7.1,6.5,6.12,-3.47639426744284
16.5,16.1,7.1,6.5,6.14,-3.2373564708906
16.5,16.1,7.1,6.5,6.16,-3.02686614499924
16.5,16.1,7.1,6.5,6.18,-2.84099889580611
16.5,16.1,7.1,6.5,6.2,-2.67646472263219
16.5,16.1,7.1,6.5,6.22,-2.53049494301343
16.5,16.1,7.1,6.5,6.24,-2.40075132319335
16.5,16.1,7.1,6.5,6.26,-2.28525268964684
16.5,16.1,7.1,6.5,6.28,-2.18231537307868
16.5,16.1,7.1,6.5,6.3,-2.09050465960201
16.5,16.1,7.1,6.5,6.32,-2.0085950500168
16.5,16.1,7.1,6.5,6.34,-1.93553760513592
16.5,16.1,7.1,6.5,6.36,-1.87043302033737
16.5,16.1,7.1,6.5,6.38,-1.81250935402238
16.5,16.1,7.1,6.5,6.4,-1.76110355316522
16.5,16.1,7.1,6.5,6.42,-1.71564608992112
16.5,16.1,7.1,6.5,6.44,-1.67564815759511
16.5,16.1,7.1,6.5,6.46,-1.64069098056124
16.5,16.1,7.1,6.5,6.48,-1.61041687725762
16.5,16.1,7.1,6.5,6.5,-1.58452178293809
16.5,16.1,7.1,6.8,5.5,-2.25880292240203
16.5,16.1,7.1,6.8,5.52,-2.46302324366333
16.5,16.1,7.1,6.8,5.54,-2.6981056918432
16.5,16.1,7.1,6.8,5.56,-2.96968978550282
16.5,16.1,7.1,6.8,5.58,-3.28458292037285
16.5,16.1,7.1,6.8,5.6,-3.65099095083326
16.5,16.1,7.1,6.8,5.62,-4.07876888905489
16.5,16.1,7.1,6.8,5.64,-4.57966612448069
16.5,16.1,7.1,6.8,5.66,-5.16750466653031
16.5,16.1,7.1,6.8,5.68,-5.85814740438358
16.5,16.1,7.1,6.8,5.7,-6.66891891443517
16.5,16.1,7.1,6.8,5.72,-7.61665949984029
16.5,16.1,7.1,6.8,5.74,-8.71239016634147
16.5,16.1,7.1,6.8,5.76,-9.94773427401266
16.5,16.1,7.1,6.8,5.78,-11.2631187933709
16.5,16.1,7.1,6.8,5.8,-12.4882491505648
16.5,16.1,7.1,6.8,5.82,-13.2976848696074
16.5,16.1,7.1,6.8,5.84,-13.3597216361528
16.5,16.1,7.1,6.8,5.86,-12.6788897729637
16.5,16.1,7.1,6.8,5.88,-11.5866641053982
16.5,16.1,7.1,6.8,5.9,-10.3987939119648
16.5,16.1,7.1,6.8,5.92,-9.27712553173566
16.5,16.1,7.1,6.8,5.94,-8.27699820935307
16.5,16.1,7.1,6.8,5.96,-7.40572179190046
16.5,16.1,7.1,6.8,5.98,-6.65312962041983
16.5,16.1,7.1,6.8,6,-6.00429478271984
16.5,16.1,7.1,6.8,6.02,-5.44428771247492
16.5,16.1,7.1,6.8,6.04,-4.95974018534489
16.5,16.1,7.1,6.8,6.06,-4.53918839355345
16.5,16.1,7.1,6.8,6.08,-4.17297758366043
16.5,16.1,7.1,6.8,6.1,-3.85303320958946
16.5,16.1,7.1,6.8,6.12,-3.57261395644808
16.5,16.1,7.1,6.8,6.14,-3.32608681002642
16.5,16.1,7.1,6.8,6.16,-3.10873490594043
16.5,16.1,7.1,6.8,6.18,-2.91659787298468
16.5,16.1,7.1,6.8,6.2,-2.74634076231637
16.5,16.1,7.1,6.8,6.22,-2.59514692485407
16.5,16.1,7.1,6.8,6.24,-2.46063052099873
16.5,16.1,7.1,6.8,6.26,-2.3407649768344
16.5,16.1,7.1,6.8,6.28,-2.23382435382316
16.5,16.1,7.1,6.8,6.3,-2.13833517732233
16.5,16.1,7.1,6.8,6.32,-2.05303675065754
16.5,16.1,7.1,6.8,6.34,-1.97684837129904
16.5,16.1,7.1,6.8,6.36,-1.90884217755726
16.5,16.1,7.1,6.8,6.38,-1.84822060265362
16.5,16.1,7.1,6.8,6.4,-1.79429761086136
16.5,16.1,7.1,6.8,6.42,-1.74648304820638
16.5,16.1,7.1,6.8,6.44,-1.70426956639328
16.5,16.1,7.1,6.8,6.46,-1.66722167980301
16.5,16.1,7.1,6.8,6.48,-1.63496659678998
16.5,16.1,7.1,6.8,6.5,-1.60718653215425
16.5,16.1,7.1,7.1,5.5,-2.22059814638459
16.5,16.1,7.1,7.1,5.52,-2.41625916369311
16.5,16.1,7.1,7.1,5.54,-2.64052816453151
16.5,16.1,7.1,7.1,5.56,-2.89841618860528
16.5,16.1,7.1,7.1,5.58,-3.19591164542499
16.5,16.1,7.1,7.1,5.6,-3.54015086088853
16.5,16.1,7.1,7.1,5.62,-3.9395905034673
16.5,16.1,7.1,7.1,5.64,-4.40415241838753
16.5,16.1,7.1,7.1,5.66,-4.9452781956957
16.5,16.1,7.1,7.1,5.68,-5.57576156572781
16.5,16.1,7.1,7.1,5.7,-6.30907656713072
16.5,16.1,7.1,7.1,5.72,-7.15758441709963
16.5,16.1,7.1,7.1,5.74,-8.12825683456259
16.5,16.1,7.1,7.1,5.76,-9.2130164353134
16.5,16.1,7.1,7.1,5.78,-10.3684488702931
16.5,16.1,7.1,7.1,5.8,-11.4804556756903
16.5,16.1,7.1,7.1,5.82,-12.3323072017249
16.5,16.1,7.1,7.1,5.84,-12.6596248823931
16.5,16.1,7.1,7.1,5.86,-12.3507745672422
16.5,16.1,7.1,7.1,5.88,-11.5621293244439
16.5,16.1,7.1,7.1,5.9,-10.5558780104522
16.5,16.1,7.1,7.1,5.92,-9.52322069136457
16.5,16.1,7.1,7.1,5.94,-8.55769536226363
16.5,16.1,7.1,7.1,5.96,-7.69214756570791
16.5,16.1,7.1,7.1,5.98,-6.93081155949436
16.5,16.1,7.1,7.1,6,-6.2664750831166
16.5,16.1,7.1,7.1,6.02,-5.68828386126923
16.5,16.1,7.1,7.1,6.04,-5.18500547480118
16.5,16.1,7.1,7.1,6.06,-4.74627350596886
16.5,16.1,7.1,7.1,6.08,-4.36296836569861
16.5,16.1,7.1,7.1,6.1,-4.02724368498869
16.5,16.1,7.1,7.1,6.12,-3.73241880091581
16.5,16.1,7.1,7.1,6.14,-3.47283145576843
16.5,16.1,7.1,7.1,6.16,-3.24368949180411
16.5,16.1,7.1,7.1,6.18,-3.04093615618755
16.5,16.1,7.1,7.1,6.2,-2.86113321683333
16.5,16.1,7.1,7.1,6.22,-2.70136177416042
16.5,16.1,7.1,7.1,6.24,-2.55913903451641
16.5,16.1,7.1,7.1,6.26,-2.43234886416873
16.5,16.1,7.1,7.1,6.28,-2.31918398344351
16.5,16.1,7.1,7.1,6.3,-2.21809788290566
16.5,16.1,7.1,7.1,6.32,-2.12776481358035
16.5,16.1,7.1,7.1,6.34,-2.04704646540862
16.5,16.1,7.1,7.1,6.36,-1.97496418184338
16.5,16.1,7.1,7.1,6.38,-1.91067575859802
16.5,16.1,7.1,7.1,6.4,-1.85345604235069
16.5,16.1,7.1,7.1,6.42,-1.80268068432289
16.5,16.1,7.1,7.1,6.44,-1.75781251828552
16.5,16.1,7.1,7.1,6.46,-1.71839012670148
16.5,16.1,7.1,7.1,6.48,-1.68401823593089
16.5,16.1,7.1,7.1,6.5,-1.65435964472018
16.5,16.3,5.6,5.6,5.5,-2.12608386386198
16.5,16.3,5.6,5.6,5.52,-2.31852425440866
16.5,16.3,5.6,5.6,5.54,-2.54254691654612
16.5,16.3,5.6,5.6,5.56,-2.80475594483705
16.5,16.3,5.6,5.6,5.58,-3.11346349971438
16.5,16.3,5.6,5.6,5.6,-3.4792035559668
16.5,16.3,5.6,5.6,5.62,-3.91542617275588
16.5,16.3,5.6,5.6,5.64,-4.4394567436122
16.5,16.3,5.6,5.6,5.66,-5.07386946967893
16.5,16.3,5.6,5.6,5.68,-5.84856416057182
16.5,16.3,5.6,5.6,5.7,-6.80415537331841
16.5,16.3,5.6,5.6,5.72,-7.99805863317646
16.5,16.3,5.6,5.6,5.74,-9.51669591912884
16.5,16.3,5.6,5.6,5.76,-11.5033062427931
16.5,16.3,5.6,5.6,5.78,-14.2328307229369
16.5,16.3,5.6,5.6,5.8,-18.375186064955
16.5,16.3,5.6,5.6,5.82,-26.6317669341151
16.5,16.3,5.6,5.6,5.84,-31.2630976561398
16.5,16.3,5.6,5.6,5.86,-20.2048708337879
16.5,16.3,5.6,5.6,5.88,-15.65285990301
16.5,16.3,5.6,5.6,5.9,-12.8323447209623
16.5,16.3,5.6,5.6,5.92,-10.8383398268371
16.5,16.3,5.6,5.6,5.94,-9.33179058215975
16.5,16.3,5.6,5.6,5.96,-8.14698186767231
16.5,16.3,5.6,5.6,5.98,-7.18991659509994
16.5,16.3,5.6,5.6,6,-6.4019171026837
16.5,16.3,5.6,5.6,6.02,-5.74381180299499
16.5,16.3,5.6,5.6,6.04,-5.18811171565463
16.5,16.3,5.6,5.6,6.06,-4.71476392415394
16.5,16.3,5.6,5.6,6.08,-4.30868239313653
16.5,16.3,5.6,5.6,6.1,-3.95823349962481
16.5,16.3,5.6,5.6,6.12,-3.65426562874482
16.5,16.3,5.6,5.6,6.14,-3.38946351927242
16.5,16.3,5.6,5.6,6.16,-3.15790401761913
16.5,16.3,5.6,5.6,6.18,-2.95474102370696
16.5,16.3,5.6,5.6,6.2,-2.77597592839454
16.5,16.3,5.6,5.6,6.22,-2.61828631975974
16.5,16.3,5.6,5.6,6.24,-2.47889553037981
16.5,16.3,5.6,5.6,6.26,-2.3554715646095
16.5,16.3,5.6,5.6,6.28,-2.24604766477194
16.5,16.3,5.6,5.6,6.3,-2.14895914877761
16.5,16.3,5.6,5.6,6.32,-2.06279270304447
16.5,16.3,5.6,5.6,6.34,-1.98634535397606
16.5,16.3,5.6,5.6,6.36,-1.91859105524034
16.5,16.3,5.6,5.6,6.38,-1.85865333065779
16.5,16.3,5.6,5.6,6.4,-1.80578277446497
16.5,16.3,5.6,5.6,6.42,-1.75933847689695
16.5,16.3,5.6,5.6,6.44,-1.71877264239695
16.5,16.3,5.6,5.6,6.46,-1.68361781945552
16.5,16.3,5.6,5.6,6.48,-1.65347627804475
16.5,16.3,5.6,5.6,6.5,-1.62801116180119
16.5,16.3,5.6,5.9,5.5,-2.18953589194446
16.5,16.3,5.6,5.9,5.52,-2.39010465008393
16.5,16.3,5.6,5.9,5.54,-2.62353920863816
16.5,16.3,5.6,5.9,5.56,-2.89668912504264
16.5,16.3,5.6,5.9,5.58,-3.21816769241623
16.5,16.3,5.6,5.9,5.6,-3.59888266515871
16.5,16.3,5.6,5.9,5.62,-4.05275671504568
16.5,16.3,5.6,5.9,5.64,-4.59773026422529
16.5,16.3,5.6,5.9,5.66,-5.25721284165396
16.5,16.3,5.6,5.9,5.68,-6.06230776077599
16.5,16.3,5.6,5.9,5.7,-7.05549733994957
16.5,16.3,5.6,5.9,5.72,-8.29735607643702
16.5,16.3,5.6,5.9,5.74,-9.88018629487667
16.5,16.3,5.6,5.9,5.76,-11.9594766288172
16.5,16.3,5.6,5.9,5.78,-14.8398144150695
16.5,16.3,5.6,5.9,5.8,-19.280550494376
16.5,16.3,5.6,5.9,5.82,-28.185687917864
16.5,16.3,5.6,5.9,5.84,-27.1152640824521
16.5,16.3,5.6,5.9,5.86,-19.1127316351292
16.5,16.3,5.6,5.9,5.88,-15.0698425461542
16.5,16.3,5.6,5.9,5.9,-12.4536231495452
16.5,16.3,5.6,5.9,5.92,-10.5691896161841
16.5,16.3,5.6,5.9,5.94,-9.13067870674601
16.5,16.3,5.6,5.9,5.96,-7.99199776379115
16.5,16.3,5.6,5.9,5.98,-7.06806521987991
16.5,16.3,5.6,5.9,6,-6.30483667407525
16.5,16.3,5.6,5.9,6.02,-5.66578902085283
16.5,16.3,5.6,5.9,6.04,-5.12506110176993
16.5,16.3,5.6,5.9,6.06,-4.66366034805703
16.5,16.3,5.6,5.9,6.08,-4.26722524359413
16.5,16.3,5.6,5.9,6.1,-3.92463716987296
16.5,16.3,5.6,5.9,6.12,-3.62712261255579
16.5,16.3,5.6,5.9,6.14,-3.36765120966371
16.5,16.3,5.6,5.9,6.16,-3.14051894101853
16.5,16.3,5.6,5.9,6.18,-2.94105099293809
16.5,16.3,5.6,5.9,6.2,-2.76538434021874
16.5,16.3,5.6,5.9,6.22,-2.61030496579131
16.5,16.3,5.6,5.9,6.24,-2.4731235555254
16.5,16.3,5.6,5.9,6.26,-2.35157897761548
16.5,16.3,5.6,5.9,6.28,-2.24376228976855
16.5,16.3,5.6,5.9,6.3,-2.14805622132065
16.5,16.3,5.6,5.9,6.32,-2.06308652534908
16.5,16.3,5.6,5.9,6.34,-1.98768257032106
16.5,16.3,5.6,5.9,6.36,-1.92084521277608
16.5,16.3,5.6,5.9,6.38,-1.86172046701528
16.5,16.3,5.6,5.9,6.4,-1.80957783037261
16.5,16.3,5.6,5.9,6.42,-1.76379237510155
16.5,16.3,5.6,5.9,6.44,-1.72382990731203
16.5,16.3,5.6,5.9,6.46,-1.6892346376986
16.5,16.3,5.6,5.9,6.48,-1.6596189201938
16.5,16.3,5.6,5.9,6.5,-1.63465470161327
16.5,16.3,5.6,6.2,5.5,-2.16613752851544
16.5,16.3,5.6,6.2,5.52,-2.35967727053421
16.5,16.3,5.6,6.2,5.54,-2.58424875056413
16.5,16.3,5.6,6.2,5.56,-2.8461472914776
16.5,16.3,5.6,6.2,5.58,-3.15324807463183
16.5,16.3,5.6,6.2,5.6,-3.51546995336911
16.5,16.3,5.6,6.2,5.62,-3.94540036418322
16.5,16.3,5.6,6.2,5.64,-4.45915595809026
16.5,16.3,5.6,6.2,5.66,-5.07760836101786
16.5,16.3,5.6,6.2,5.68,-5.82821866623212
16.5,16.3,5.6,6.2,5.7,-6.74797592952498
16.5,16.3,5.6,6.2,5.72,-7.88852065367529
16.5,16.3,5.6,6.2,5.74,-9.3259937796307
16.5,16.3,5.6,6.2,5.76,-11.182164623292
16.5,16.3,5.6,6.2,5.78,-13.6760950433116
16.5,16.3,5.6,6.2,5.8,-17.2736531578187
16.5,16.3,5.6,6.2,5.82,-23.1727990684676
16.5,16.3,5.6,6.2,5.84,-28.3875863141191
16.5,16.3,5.6,6.2,5.86,-20.8937701448066
16.5,16.3,5.6,6.2,5.88,-16.2420870664754
16.5,16.3,5.6,6.2,5.9,-13.2992254332653
16.5,16.3,5.6,6.2,5.92,-11.2173929987653
16.5,16.3,5.6,6.2,5.94,-9.64716413056293
16.5,16.3,5.6,6.2,5.96,-8.41452501272793
16.5,16.3,5.6,6.2,5.98,-7.42038399538596
16.5,16.3,5.6,6.2,6,-6.60288654968829
16.5,16.3,5.6,6.2,6.02,-5.92079786331136
16.5,16.3,5.6,6.2,6.04,-5.34523907182773
16.5,16.3,5.6,6.2,6.06,-4.85519250720189
16.5,16.3,5.6,6.2,6.08,-4.43488526694181
16.5,16.3,5.6,6.2,6.1,-4.07218337726794
16.5,16.3,5.6,6.2,6.12,-3.7575627780438
16.5,16.3,5.6,6.2,6.14,-3.48342517663843
16.5,16.3,5.6,6.2,6.16,-3.24362807532179
16.5,16.3,5.6,6.2,6.18,-3.03315226279652
16.5,16.3,5.6,6.2,6.2,-2.84786023454085
16.5,16.3,5.6,6.2,6.22,-2.68431649537632
16.5,16.3,5.6,6.2,6.24,-2.53965112950664
16.5,16.3,5.6,6.2,6.26,-2.41145439871528
16.5,16.3,5.6,6.2,6.28,-2.29769411379269
16.5,16.3,5.6,6.2,6.3,-2.19665006988519
16.5,16.3,5.6,6.2,6.32,-2.10686150011436
16.5,16.3,5.6,6.2,6.34,-2.02708461482141
16.5,16.3,5.6,6.2,6.36,-1.95625805632876
16.5,16.3,5.6,6.2,6.38,-1.89347463395077
16.5,16.3,5.6,6.2,6.4,-1.83795808761767
16.5,16.3,5.6,6.2,6.42,-1.78904390939331
16.5,16.3,5.6,6.2,6.44,-1.74616346170123
16.5,16.3,5.6,6.2,6.46,-1.70883078989527
16.5,16.3,5.6,6.2,6.48,-1.67663164885915
16.5,16.3,5.6,6.2,6.5,-1.64921435819707
16.5,16.3,5.6,6.5,5.5,-2.23287241334827
16.5,16.3,5.6,6.5,5.52,-2.4336372814389
16.5,16.3,5.6,6.5,5.54,-2.66651110251714
16.5,16.3,5.6,6.5,5.56,-2.93797127003488
16.5,16.3,5.6,6.5,5.58,-3.25610536708889
16.5,16.3,5.6,6.5,5.6,-3.6310792458066
16.5,16.3,5.6,6.5,5.62,-4.07576789531268
16.5,16.3,5.6,6.5,5.64,-4.60662653018023
16.5,16.3,5.6,6.5,5.66,-5.24493790213517
16.5,16.3,5.6,6.5,5.68,-6.01869391186494
16.5,16.3,5.6,6.5,5.7,-6.96563738179371
16.5,16.3,5.6,6.5,5.72,-8.13860894776321
16.5,16.3,5.6,6.5,5.74,-9.61587511583324
16.5,16.3,5.6,6.5,5.76,-11.5232762913943
16.5,16.3,5.6,6.5,5.78,-14.0878587497315
16.5,16.3,5.6,6.5,5.8,-17.7865558898968
16.5,16.3,5.6,6.5,5.82,-23.6807296578371
16.5,16.3,5.6,6.5,5.84,-26.7316534522418
16.5,16.3,5.6,6.5,5.86,-20.1695134539889
16.5,16.3,5.6,6.5,5.88,-15.9088628154004
16.5,16.3,5.6,6.5,5.9,-13.1189164462656
16.5,16.3,5.6,6.5,5.92,-11.1138345456697
16.5,16.3,5.6,6.5,5.94,-9.58763044901736
16.5,16.3,5.6,6.5,5.96,-8.38221400725367
16.5,16.3,5.6,6.5,5.98,-7.4056800604146
16.5,16.3,5.6,6.5,6,-6.59989744461387
16.5,16.3,5.6,6.5,6.02,-5.92574984987948
16.5,16.3,5.6,6.5,6.04,-5.35564373079995
16.5,16.3,5.6,6.5,6.06,-4.8693766551019
16.5,16.3,5.6,6.5,6.08,-4.45170917596355
16.5,16.3,5.6,6.5,6.1,-4.09086431334897
16.5,16.3,5.6,6.5,6.12,-3.77756094466391
16.5,16.3,5.6,6.5,6.14,-3.50436827438044
16.5,16.3,5.6,6.5,6.16,-3.26526053787917
16.5,16.3,5.6,6.5,6.18,-3.05530064439722
16.5,16.3,5.6,6.5,6.2,-2.87040936279927
16.5,16.3,5.6,6.5,6.22,-2.70719290248619
16.5,16.3,5.6,6.5,6.24,-2.56281146178629
16.5,16.3,5.6,6.5,6.26,-2.43487726546819
16.5,16.3,5.6,6.5,6.28,-2.32137433365231
16.5,16.3,5.6,6.5,6.3,-2.22059460255607
16.5,16.3,5.6,6.5,6.32,-2.13108657273246
16.5,16.3,5.6,6.5,6.34,-2.05161370218659
16.5,16.3,5.6,6.5,6.36,-1.98112047686683
16.5,16.3,5.6,6.5,6.38,-1.91870459399773
16.5,16.3,5.6,6.5,6.4,-1.86359405575606
16.5,16.3,5.6,6.5,6.42,-1.81512823695847
16.5,16.3,5.6,6.5,6.44,-1.77274218982016
16.5,16.3,5.6,6.5,6.46,-1.73595360064522
16.5,16.3,5.6,6.5,6.48,-1.70435193046654
16.5,16.3,5.6,6.5,6.5,-1.67758936310525
16.5,16.3,5.6,6.8,5.5,-2.17164011202434
16.5,16.3,5.6,6.8,5.52,-2.35990278069127
16.5,16.3,5.6,6.8,5.54,-2.57746866018076
16.5,16.3,5.6,6.8,5.56,-2.83004146872747
16.5,16.3,5.6,6.8,5.58,-3.12469646973269
16.5,16.3,5.6,6.8,5.6,-3.47026524180074
16.5,16.3,5.6,6.8,5.62,-3.87784771967074
16.5,16.3,5.6,6.8,5.64,-4.36150664500688
16.5,16.3,5.6,6.8,5.66,-4.93923637908646
16.5,16.3,5.6,6.8,5.68,-5.63437094464531
16.5,16.3,5.6,6.8,5.7,-6.47774784436021
16.5,16.3,5.6,6.8,5.72,-7.51127314217131
16.5,16.3,5.6,6.8,5.74,-8.79427716442292
16.5,16.3,5.6,6.8,5.76,-10.4158122198038
16.5,16.3,5.6,6.8,5.78,-12.5203551409663
16.5,16.3,5.6,6.8,5.8,-15.3635199895215
16.5,16.3,5.6,6.8,5.82,-19.3906372821464
16.5,16.3,5.6,6.8,5.84,-24.1297781676928
16.5,16.3,5.6,6.8,5.86,-22.187583147053
16.5,16.3,5.6,6.8,5.88,-17.6261220484277
16.5,16.3,5.6,6.8,5.9,-14.3988798590102
16.5,16.3,5.6,6.8,5.92,-12.0981841432601
16.5,16.3,5.6,6.8,5.94,-10.3697004623136
16.5,16.3,5.6,6.8,5.96,-9.01940490440102
16.5,16.3,5.6,6.8,5.98,-7.93493365682232
16.5,16.3,5.6,6.8,6,-7.04619346159269
16.5,16.3,5.6,6.8,6.02,-6.30669487493636
16.5,16.3,5.6,6.8,6.04,-5.68407405455879
16.5,16.3,5.6,6.8,6.06,-5.15491482475905
16.5,16.3,5.6,6.8,6.08,-4.70173848287558
16.5,16.3,5.6,6.8,6.1,-4.31116243699173
16.5,16.3,5.6,6.8,6.12,-3.97272524478084
16.5,16.3,5.6,6.8,6.14,-3.67810919167235
16.5,16.3,5.6,6.8,6.16,-3.42060905227647
16.5,16.3,5.6,6.8,6.18,-3.19475830829946
16.5,16.3,5.6,6.8,6.2,-2.99605907590763
16.5,16.3,5.6,6.8,6.22,-2.820782262042
16.5,16.3,5.6,6.8,6.24,-2.66581655540581
16.5,16.3,5.6,6.8,6.26,-2.52855224022099
16.5,16.3,5.6,6.8,6.28,-2.40679042806499
16.5,16.3,5.6,6.8,6.3,-2.2986712391645
16.5,16.3,5.6,6.8,6.32,-2.20261637612717
16.5,16.3,5.6,6.8,6.34,-2.11728280578117
16.5,16.3,5.6,6.8,6.36,-2.04152513182453
16.5,16.3,5.6,6.8,6.38,-1.97436484546005
16.5,16.3,5.6,6.8,6.4,-1.9149650721693
16.5,16.3,5.6,6.8,6.42,-1.86260974658121
16.5,16.3,5.6,6.8,6.44,-1.81668638026683
16.5,16.3,5.6,6.8,6.46,-1.7766717630383
16.5,16.3,5.6,6.8,6.48,-1.74212007289184
16.5,16.3,5.6,6.8,6.5,-1.71265297403609
16.5,16.3,5.6,7.1,5.5,-2.05634865767081
16.5,16.3,5.6,7.1,5.52,-2.22447405499655
16.5,16.3,5.6,7.1,5.54,-2.41774260528695
16.5,16.3,5.6,7.1,5.56,-2.64080837907142
16.5,16.3,5.6,7.1,5.58,-2.89938910354688
16.5,16.3,5.6,7.1,5.6,-3.20054724487412
16.5,16.3,5.6,7.1,5.62,-3.55305655508075
16.5,16.3,5.6,7.1,5.64,-3.9678860483897
16.5,16.3,5.6,7.1,5.66,-4.45885080223567
16.5,16.3,5.6,7.1,5.68,-5.04351090726603
16.5,16.3,5.6,7.1,5.7,-5.74446133721884
16.5,16.3,5.6,7.1,5.72,-6.59127772879494
16.5,16.3,5.6,7.1,5.74,-7.62363018812867
16.5,16.3,5.6,7.1,5.76,-8.896573691649
16.5,16.3,5.6,7.1,5.78,-10.4899491187544
16.5,16.3,5.6,7.1,5.8,-12.5248545437942
16.5,16.3,5.6,7.1,5.82,-15.183810517027
16.5,16.3,5.6,7.1,5.84,-18.6283387830869
16.5,16.3,5.6,7.1,5.86,-21.752886045561
16.5,16.3,5.6,7.1,5.88,-20.4142468219179
16.5,16.3,5.6,7.1,5.9,-16.9407274028089
16.5,16.3,5.6,7.1,5.92,-14.097372356456
16.5,16.3,5.6,7.1,5.94,-11.9523547508901
16.5,16.3,5.6,7.1,5.96,-10.2986858915452
16.5,16.3,5.6,7.1,5.98,-8.98871336707877
16.5,16.3,5.6,7.1,6,-7.92774852870767
16.5,16.3,5.6,7.1,6.02,-7.05353003245754
16.5,16.3,5.6,7.1,6.04,-6.32343143553546
16.5,16.3,5.6,7.1,6.06,-5.70714382170833
16.5,16.3,5.6,7.1,6.08,-5.18240549364554
16.5,16.3,5.6,7.1,6.1,-4.73241421266479
16.5,16.3,5.6,7.1,6.12,-4.34419818327131
16.5,16.3,5.6,7.1,6.14,-4.00755398325645
16.5,16.3,5.6,7.1,6.16,-3.71433161233476
16.5,16.3,5.6,7.1,6.18,-3.45793884227854
16.5,16.3,5.6,7.1,6.2,-3.23298816938662
16.5,16.3,5.6,7.1,6.22,-3.03503905876892
16.5,16.3,5.6,7.1,6.24,-2.86040555897947
16.5,16.3,5.6,7.1,6.26,-2.70600990558056
16.5,16.3,5.6,7.1,6.28,-2.56926925817532
16.5,16.3,5.6,7.1,6.3,-2.44800683842852
16.5,16.3,5.6,7.1,6.32,-2.3403813950571
16.5,16.3,5.6,7.1,6.34,-2.24483067270255
16.5,16.3,5.6,7.1,6.36,-2.16002574060131
16.5,16.3,5.6,7.1,6.38,-2.0848338490144
16.5,16.3,5.6,7.1,6.4,-2.01828805334254
16.5,16.3,5.6,7.1,6.42,-1.9595622574415
16.5,16.3,5.6,7.1,6.44,-1.9079506297541
16.5,16.3,5.6,7.1,6.46,-1.86285057158354
16.5,16.3,5.6,7.1,6.48,-1.82374858809823
16.5,16.3,5.6,7.1,6.5,-1.79020854434836
16.5,16.3,5.9,5.6,5.5,-2.25625706020316
16.5,16.3,5.9,5.6,5.52,-2.46842436694247
16.5,16.3,5.9,5.6,5.54,-2.71608908328733
16.5,16.3,5.9,5.6,5.56,-3.00681752207981
16.5,16.3,5.9,5.6,5.58,-3.35015586436101
16.5,16.3,5.9,5.6,5.6,-3.75823055955521
16.5,16.3,5.9,5.6,5.62,-4.24656575452431
16.5,16.3,5.9,5.6,5.64,-4.83522999302192
16.5,16.3,5.9,5.6,5.66,-5.55052254439507
16.5,16.3,5.9,5.6,5.68,-6.4276284731043
16.5,16.3,5.9,5.6,5.7,-7.51518409370329
16.5,16.3,5.9,5.6,5.72,-8.88397290125564
16.5,16.3,5.9,5.6,5.74,-10.6454857309829
16.5,16.3,5.9,5.6,5.76,-12.9973218132215
16.5,16.3,5.9,5.6,5.78,-16.3577059825709
16.5,16.3,5.9,5.6,5.8,-21.9094108988031
16.5,16.3,5.9,5.6,5.82,-32.6280400499079
16.5,16.3,5.9,5.6,5.84,-22.9530388157782
16.5,16.3,5.9,5.6,5.86,-17.2255750513126
16.5,16.3,5.9,5.6,5.88,-13.9060541415844
16.5,16.3,5.9,5.6,5.9,-11.6361304526928
16.5,16.3,5.9,5.6,5.92,-9.95344415753337
16.5,16.3,5.9,5.6,5.94,-8.64610467342254
16.5,16.3,5.9,5.6,5.96,-7.59891211612507
16.5,16.3,5.9,5.6,5.98,-6.74202367714828
16.5,16.3,5.9,5.6,6,-6.02978204267396
16.5,16.3,5.9,5.6,6.02,-5.43064394546044
16.5,16.3,5.9,5.6,6.04,-4.92187467759564
16.5,16.3,5.9,5.6,6.06,-4.48653329355623
16.5,16.3,5.9,5.6,6.08,-4.11165626550769
16.5,16.3,5.9,5.6,6.1,-3.78711014647103
16.5,16.3,5.9,5.6,6.12,-3.50483715628938
16.5,16.3,5.9,5.6,6.14,-3.2583413319339
16.5,16.3,5.9,5.6,6.16,-3.04232734331711
